Begin,End,Activity,HRmean,HRmax,HRmin
2021-12-30T04:41:00.000Z, 2021-12-30T05:20:00.000Z, Deep sleep, 52, 59, 47, 
2021-12-30T05:20:00.000Z, 2021-12-30T05:48:00.000Z, Light sleep, 54, 76, 46, 
2021-12-30T05:48:00.000Z, 2021-12-30T05:59:00.000Z, Deep sleep, 51, 56, 47, 
2021-12-30T05:59:00.000Z, 2021-12-30T06:10:00.000Z, Light sleep, 55, 55, 55, 
2021-12-30T06:10:00.000Z, 2021-12-30T06:59:00.000Z, Deep sleep, 50, 55, 48, 
2021-12-30T06:59:00.000Z, 2021-12-30T08:59:00.000Z, Light sleep, 55, 75, 48, 
2021-12-30T08:59:00.000Z, 2021-12-30T09:08:00.000Z, Deep sleep, 50, 52, 49, 
2021-12-30T09:08:00.000Z, 2021-12-30T09:15:00.000Z, Light sleep, 51, 51, 51, 
2021-12-30T09:15:00.000Z, 2021-12-30T09:37:00.000Z, Deep sleep, 51, 56, 47, 
2021-12-30T09:37:00.000Z, 2021-12-30T09:50:00.000Z, Light sleep, 51, 53, 49, 
2021-12-31T02:31:00.000Z, 2021-12-31T03:33:00.000Z, Light sleep, 57, 75, 47, 
2021-12-31T03:33:00.000Z, 2021-12-31T03:52:00.000Z, Deep sleep, 54, 55, 53, 
2021-12-31T03:52:00.000Z, 2021-12-31T05:05:00.000Z, Light sleep, 56, 78, 48, 
2021-12-31T05:05:00.000Z, 2021-12-31T05:21:00.000Z, Deep sleep, 54, 57, 54, 
2021-12-31T05:21:00.000Z, 2021-12-31T06:46:00.000Z, Light sleep, 55, 75, 47, 
2021-12-31T06:46:00.000Z, 2021-12-31T07:29:00.000Z, Deep sleep, 50, 59, 46, 
2021-12-31T07:29:00.000Z, 2021-12-31T09:03:00.000Z, Light sleep, 57, 87, 46, 
2022-01-01T02:05:00.000Z, 2022-01-01T05:27:00.000Z, Light sleep, 65, 79, 54, 
2022-01-01T05:27:00.000Z, 2022-01-01T06:11:00.000Z, Deep sleep, 56, 63, 52, 
2022-01-01T06:11:00.000Z, 2022-01-01T07:13:00.000Z, Light sleep, 61, 86, 48, 
2022-01-01T07:13:00.000Z, 2022-01-01T07:41:00.000Z, Deep sleep, 55, 58, 54, 
2022-01-01T07:41:00.000Z, 2022-01-01T08:25:00.000Z, Light sleep, 60, 83, 48, 
2022-01-01T08:25:00.000Z, 2022-01-01T08:36:00.000Z, Deep sleep, 55, 56, 54, 
2022-01-01T08:36:00.000Z, 2022-01-01T09:03:00.000Z, Light sleep, 60, 71, 50, 
2022-01-01T09:03:00.000Z, 2022-01-01T09:15:00.000Z, Deep sleep, 57, 57, 57, 
2022-01-01T09:15:00.000Z, 2022-01-01T09:31:00.000Z, Light sleep, 71, 94, 56, 
2022-01-02T02:12:00.000Z, 2022-01-02T02:39:00.000Z, Light sleep, 60, 74, 55, 
2022-01-02T02:39:00.000Z, 2022-01-02T02:58:00.000Z, Deep sleep, 70, 75, 55, 
2022-01-02T02:58:00.000Z, 2022-01-02T03:09:00.000Z, Light sleep, 67, 76, 59, 
2022-01-02T03:09:00.000Z, 2022-01-02T03:27:00.000Z, Deep sleep, 61, 75, 55, 
2022-01-02T03:27:00.000Z, 2022-01-02T03:37:00.000Z, Light sleep, 55, 57, 54, 
2022-01-02T03:37:00.000Z, 2022-01-02T03:47:00.000Z, Deep sleep, 59, 75, 55, 
2022-01-02T03:47:00.000Z, 2022-01-02T04:12:00.000Z, Light sleep, 58, 94, 48, 
2022-01-02T04:12:00.000Z, 2022-01-02T04:30:00.000Z, Deep sleep, 54, 55, 49, 
2022-01-02T04:30:00.000Z, 2022-01-02T04:52:00.000Z, Light sleep, 66, 80, 53, 
2022-01-02T04:52:00.000Z, 2022-01-02T05:08:00.000Z, Deep sleep, null
2022-01-02T05:08:00.000Z, 2022-01-02T06:08:00.000Z, Light sleep, 61, 76, 48, 
2022-01-02T06:08:00.000Z, 2022-01-02T06:46:00.000Z, Deep sleep, 63, 74, 53, 
2022-01-02T06:46:00.000Z, 2022-01-02T06:56:00.000Z, Light sleep, 49, 49, 49, 
2022-01-02T06:56:00.000Z, 2022-01-02T07:17:00.000Z, Deep sleep, 52, 74, 48, 
2022-01-02T07:17:00.000Z, 2022-01-02T09:11:00.000Z, Light sleep, 57, 85, 46, 
2022-01-03T02:12:00.000Z, 2022-01-03T02:29:00.000Z, Deep sleep, 56, 64, 55, 
2022-01-03T02:29:00.000Z, 2022-01-03T02:39:00.000Z, Light sleep, 56, 61, 55, 
2022-01-03T02:39:00.000Z, 2022-01-03T03:11:00.000Z, Deep sleep, 56, 62, 53, 
2022-01-03T03:11:00.000Z, 2022-01-03T04:11:00.000Z, Light sleep, 59, 76, 51, 
2022-01-03T04:11:00.000Z, 2022-01-03T04:27:00.000Z, Deep sleep, 54, 56, 52, 
2022-01-03T04:27:00.000Z, 2022-01-03T05:01:00.000Z, Light sleep, 60, 93, 47, 
2022-01-03T05:01:00.000Z, 2022-01-03T05:43:00.000Z, Deep sleep, 54, 61, 48, 
2022-01-03T05:43:00.000Z, 2022-01-03T07:35:00.000Z, Light sleep, 65, 92, 46, 
2022-01-03T07:35:00.000Z, 2022-01-03T07:53:00.000Z, Deep sleep, 51, 55, 49, 
2022-01-03T07:53:00.000Z, 2022-01-03T07:55:00.000Z, Light sleep, 52, 52, 52, 
2022-01-03T23:58:00.000Z, 2022-01-04T00:28:00.000Z, Light sleep, 60, 73, 53, 
2022-01-04T00:28:00.000Z, 2022-01-04T00:47:00.000Z, Deep sleep, 55, 74, 49, 
2022-01-04T00:47:00.000Z, 2022-01-04T01:35:00.000Z, Light sleep, 52, 93, 46, 
2022-01-04T01:35:00.000Z, 2022-01-04T01:48:00.000Z, Deep sleep, 50, 52, 48, 
2022-01-04T01:48:00.000Z, 2022-01-04T02:32:00.000Z, Light sleep, 55, 78, 48, 
2022-01-04T02:32:00.000Z, 2022-01-04T02:49:00.000Z, Deep sleep, 52, 59, 48, 
2022-01-04T02:49:00.000Z, 2022-01-04T03:16:00.000Z, Light sleep, 54, 76, 48, 
2022-01-04T03:16:00.000Z, 2022-01-04T03:32:00.000Z, Deep sleep, 53, 59, 48, 
2022-01-04T03:32:00.000Z, 2022-01-04T03:42:00.000Z, Light sleep, 59, 69, 52, 
2022-01-04T03:42:00.000Z, 2022-01-04T04:05:00.000Z, Deep sleep, null
2022-01-04T04:05:00.000Z, 2022-01-04T04:16:00.000Z, Light sleep, 48, 48, 48, 
2022-01-04T04:16:00.000Z, 2022-01-04T04:27:00.000Z, Deep sleep, 48, 49, 48, 
2022-01-04T04:27:00.000Z, 2022-01-04T04:39:00.000Z, Light sleep, 48, 49, 48, 
2022-01-04T04:39:00.000Z, 2022-01-04T04:57:00.000Z, Deep sleep, 49, 52, 48, 
2022-01-04T04:57:00.000Z, 2022-01-04T05:17:00.000Z, Light sleep, 51, 76, 45, 
2022-01-04T05:17:00.000Z, 2022-01-04T05:27:00.000Z, Deep sleep, 70, 70, 70, 
2022-01-04T05:27:00.000Z, 2022-01-04T05:38:00.000Z, Light sleep, 50, 50, 50, 
2022-01-04T05:38:00.000Z, 2022-01-04T06:18:00.000Z, Deep sleep, 50, 55, 47, 
2022-01-04T06:18:00.000Z, 2022-01-04T07:17:00.000Z, Light sleep, 53, 106, 46, 
2022-01-04T07:17:00.000Z, 2022-01-04T07:27:00.000Z, Deep sleep, 48, 49, 47, 
2022-01-04T07:27:00.000Z, 2022-01-04T07:38:00.000Z, Light sleep, 50, 53, 48, 
2022-01-04T07:38:00.000Z, 2022-01-04T07:49:00.000Z, Deep sleep, 51, 57, 47, 
2022-01-04T07:49:00.000Z, 2022-01-04T09:22:00.000Z, Light sleep, 62, 94, 47, 
2022-01-05T02:00:00.000Z, 2022-01-05T02:48:00.000Z, Light sleep, 58, 64, 55, 
2022-01-05T02:48:00.000Z, 2022-01-05T03:12:00.000Z, Deep sleep, 53, 56, 48, 
2022-01-05T03:12:00.000Z, 2022-01-05T03:30:00.000Z, Light sleep, 53, 59, 47, 
2022-01-05T03:30:00.000Z, 2022-01-05T03:42:00.000Z, Deep sleep, 54, 55, 51, 
2022-01-05T03:42:00.000Z, 2022-01-05T03:59:00.000Z, Light sleep, 58, 71, 48, 
2022-01-05T03:59:00.000Z, 2022-01-05T04:08:00.000Z, Deep sleep, 47, 49, 47, 
2022-01-05T04:08:00.000Z, 2022-01-05T05:24:00.000Z, Light sleep, 56, 79, 48, 
2022-01-05T05:24:00.000Z, 2022-01-05T05:53:00.000Z, Deep sleep, 52, 55, 48, 
2022-01-05T05:53:00.000Z, 2022-01-05T06:09:00.000Z, Light sleep, 59, 76, 48, 
2022-01-05T06:09:00.000Z, 2022-01-05T06:22:00.000Z, Deep sleep, 48, 49, 48, 
2022-01-05T06:22:00.000Z, 2022-01-05T06:35:00.000Z, Light sleep, 48, 49, 48, 
2022-01-05T06:35:00.000Z, 2022-01-05T07:04:00.000Z, Deep sleep, 52, 56, 48, 
2022-01-05T07:04:00.000Z, 2022-01-05T08:57:00.000Z, Light sleep, 59, 94, 47, 
2022-01-06T02:04:00.000Z, 2022-01-06T02:35:00.000Z, Light sleep, 57, 75, 50, 
2022-01-06T02:35:00.000Z, 2022-01-06T02:45:00.000Z, Deep sleep, 47, 49, 47, 
2022-01-06T02:45:00.000Z, 2022-01-06T03:16:00.000Z, Light sleep, 53, 59, 48, 
2022-01-06T03:16:00.000Z, 2022-01-06T03:47:00.000Z, Deep sleep, 48, 52, 47, 
2022-01-06T03:47:00.000Z, 2022-01-06T04:30:00.000Z, Light sleep, 56, 76, 47, 
2022-01-06T04:30:00.000Z, 2022-01-06T05:01:00.000Z, Deep sleep, 50, 55, 47, 
2022-01-06T05:01:00.000Z, 2022-01-06T05:18:00.000Z, Light sleep, 54, 74, 48, 
2022-01-07T00:29:00.000Z, 2022-01-07T00:43:00.000Z, Light sleep, 49, 55, 47, 
2022-01-07T00:43:00.000Z, 2022-01-07T01:01:00.000Z, Deep sleep, 52, 74, 48, 
2022-01-07T01:01:00.000Z, 2022-01-07T01:12:00.000Z, Light sleep, 59, 84, 52, 
2022-01-07T01:12:00.000Z, 2022-01-07T01:35:00.000Z, Deep sleep, 54, 56, 53, 
2022-01-07T01:35:00.000Z, 2022-01-07T01:59:00.000Z, Light sleep, 58, 66, 54, 
2022-01-07T01:59:00.000Z, 2022-01-07T02:43:00.000Z, Deep sleep, 72, 78, 70, 
2022-01-07T02:43:00.000Z, 2022-01-07T03:13:00.000Z, Light sleep, 57, 85, 52, 
2022-01-07T03:13:00.000Z, 2022-01-07T03:25:00.000Z, Deep sleep, 55, 59, 53, 
2022-01-07T03:25:00.000Z, 2022-01-07T04:23:00.000Z, Light sleep, 55, 85, 47, 
2022-01-07T04:23:00.000Z, 2022-01-07T04:51:00.000Z, Deep sleep, 51, 59, 48, 
2022-01-07T04:51:00.000Z, 2022-01-07T05:44:00.000Z, Light sleep, 54, 94, 45, 
2022-01-07T05:44:00.000Z, 2022-01-07T05:56:00.000Z, Deep sleep, 50, 55, 48, 
2022-01-07T05:56:00.000Z, 2022-01-07T07:47:00.000Z, Light sleep, 55, 94, 47, 
2022-01-07T07:47:00.000Z, 2022-01-07T08:01:00.000Z, Deep sleep, 53, 59, 48, 
2022-01-07T08:01:00.000Z, 2022-01-07T08:58:00.000Z, Light sleep, 59, 78, 48, 
2022-01-08T01:00:00.000Z, 2022-01-08T01:20:00.000Z, Light sleep, 51, 51, 51, 
2022-01-08T01:20:00.000Z, 2022-01-08T02:05:00.000Z, Deep sleep, 57, 63, 55, 
2022-01-08T02:05:00.000Z, 2022-01-08T02:26:00.000Z, Light sleep, 61, 75, 52, 
2022-01-08T02:26:00.000Z, 2022-01-08T02:41:00.000Z, Deep sleep, null
2022-01-08T02:41:00.000Z, 2022-01-08T03:43:00.000Z, Light sleep, 58, 84, 48, 
2022-01-08T03:43:00.000Z, 2022-01-08T04:31:00.000Z, Deep sleep, 54, 58, 52, 
2022-01-08T04:31:00.000Z, 2022-01-08T04:42:00.000Z, Light sleep, 57, 75, 48, 
2022-01-08T04:42:00.000Z, 2022-01-08T05:00:00.000Z, Deep sleep, 63, 76, 50, 
2022-01-08T05:00:00.000Z, 2022-01-08T05:15:00.000Z, Light sleep, 73, 93, 54, 
2022-01-08T05:15:00.000Z, 2022-01-08T05:34:00.000Z, Deep sleep, 74, 74, 74, 
2022-01-08T05:34:00.000Z, 2022-01-08T05:45:00.000Z, Light sleep, null
2022-01-08T05:45:00.000Z, 2022-01-08T06:01:00.000Z, Deep sleep, null
2022-01-08T06:01:00.000Z, 2022-01-08T07:10:00.000Z, Light sleep, 58, 93, 47, 
2022-01-08T07:10:00.000Z, 2022-01-08T07:25:00.000Z, Deep sleep, 68, 75, 48, 
2022-01-08T07:25:00.000Z, 2022-01-08T08:40:00.000Z, Light sleep, 59, 94, 47, 
2022-01-09T00:24:00.000Z, 2022-01-09T01:05:00.000Z, Light sleep, 74, 94, 65, 
2022-01-09T01:05:00.000Z, 2022-01-09T01:19:00.000Z, Deep sleep, 63, 71, 57, 
2022-01-09T01:19:00.000Z, 2022-01-09T02:03:00.000Z, Light sleep, 58, 71, 54, 
2022-01-09T02:03:00.000Z, 2022-01-09T02:31:00.000Z, Deep sleep, 62, 64, 59, 
2022-01-09T02:31:00.000Z, 2022-01-09T02:42:00.000Z, Light sleep, 64, 75, 58, 
2022-01-09T02:42:00.000Z, 2022-01-09T03:10:00.000Z, Deep sleep, null
2022-01-09T03:10:00.000Z, 2022-01-09T03:21:00.000Z, Light sleep, null
2022-01-09T03:21:00.000Z, 2022-01-09T03:45:00.000Z, Deep sleep, null
2022-01-09T03:45:00.000Z, 2022-01-09T04:31:00.000Z, Light sleep, 61, 108, 53, 
2022-01-09T04:31:00.000Z, 2022-01-09T04:54:00.000Z, Deep sleep, 55, 56, 55, 
2022-01-09T04:54:00.000Z, 2022-01-09T05:04:00.000Z, Light sleep, 56, 57, 55, 
2022-01-09T05:04:00.000Z, 2022-01-09T05:31:00.000Z, Deep sleep, null
2022-01-09T05:31:00.000Z, 2022-01-09T06:14:00.000Z, Light sleep, 56, 75, 48, 
2022-01-09T06:14:00.000Z, 2022-01-09T06:28:00.000Z, Deep sleep, 55, 58, 54, 
2022-01-09T06:28:00.000Z, 2022-01-09T07:38:00.000Z, Light sleep, 61, 94, 48, 
2022-01-09T07:38:00.000Z, 2022-01-09T07:50:00.000Z, Deep sleep, 70, 79, 55, 
2022-01-09T07:50:00.000Z, 2022-01-09T08:15:00.000Z, Light sleep, 63, 76, 49, 
2022-01-10T00:50:00.000Z, 2022-01-10T01:00:00.000Z, Light sleep, 78, 94, 63, 
2022-01-10T01:00:00.000Z, 2022-01-10T01:29:00.000Z, Deep sleep, 60, 67, 52, 
2022-01-10T01:29:00.000Z, 2022-01-10T03:00:00.000Z, Light sleep, 63, 85, 51, 
2022-01-10T03:00:00.000Z, 2022-01-10T03:36:00.000Z, Deep sleep, 76, 76, 76, 
2022-01-10T03:36:00.000Z, 2022-01-10T03:46:00.000Z, Light sleep, null
2022-01-10T03:46:00.000Z, 2022-01-10T04:15:00.000Z, Deep sleep, 54, 56, 49, 
2022-01-10T04:15:00.000Z, 2022-01-10T04:57:00.000Z, Light sleep, 56, 85, 47, 
2022-01-10T04:57:00.000Z, 2022-01-10T05:19:00.000Z, Deep sleep, 55, 57, 55, 
2022-01-10T05:19:00.000Z, 2022-01-10T05:40:00.000Z, Light sleep, 58, 93, 47, 
2022-01-10T05:40:00.000Z, 2022-01-10T05:55:00.000Z, Deep sleep, 56, 59, 54, 
2022-01-10T05:55:00.000Z, 2022-01-10T06:53:00.000Z, Light sleep, 60, 84, 53, 
2022-01-10T06:53:00.000Z, 2022-01-10T07:03:00.000Z, Deep sleep, 53, 55, 49, 
2022-01-10T07:03:00.000Z, 2022-01-10T08:52:00.000Z, Light sleep, 62, 77, 53, 
2022-01-10T23:51:00.000Z, 2022-01-11T00:16:00.000Z, Light sleep, 55, 67, 47, 
2022-01-11T00:16:00.000Z, 2022-01-11T00:31:00.000Z, Deep sleep, 55, 57, 55, 
2022-01-11T00:31:00.000Z, 2022-01-11T01:19:00.000Z, Light sleep, 58, 71, 53, 
2022-01-11T01:19:00.000Z, 2022-01-11T01:27:00.000Z, Deep sleep, 53, 57, 48, 
2022-01-11T01:27:00.000Z, 2022-01-11T01:56:00.000Z, Light sleep, 61, 85, 53, 
2022-01-11T01:56:00.000Z, 2022-01-11T02:28:00.000Z, Deep sleep, 54, 57, 53, 
2022-01-11T02:28:00.000Z, 2022-01-11T03:14:00.000Z, Light sleep, 54, 85, 47, 
2022-01-11T03:14:00.000Z, 2022-01-11T04:17:00.000Z, Deep sleep, 52, 59, 47, 
2022-01-11T04:17:00.000Z, 2022-01-11T06:29:00.000Z, Light sleep, 58, 93, 48, 
2022-01-11T06:29:00.000Z, 2022-01-11T06:40:00.000Z, Deep sleep, 54, 55, 53, 
2022-01-11T06:40:00.000Z, 2022-01-11T06:53:00.000Z, Light sleep, 59, 75, 55, 
2022-01-11T06:53:00.000Z, 2022-01-11T07:02:00.000Z, Deep sleep, 53, 55, 52, 
2022-01-11T07:02:00.000Z, 2022-01-11T07:18:00.000Z, Light sleep, 61, 75, 52, 
2022-01-11T07:18:00.000Z, 2022-01-11T07:36:00.000Z, Deep sleep, 55, 59, 55, 
2022-01-11T07:36:00.000Z, 2022-01-11T08:21:00.000Z, Light sleep, 59, 94, 48, 
2022-01-12T00:04:00.000Z, 2022-01-12T00:28:00.000Z, Light sleep, 78, 94, 55, 
2022-01-12T00:28:00.000Z, 2022-01-12T01:27:00.000Z, Deep sleep, 58, 77, 53, 
2022-01-12T01:27:00.000Z, 2022-01-12T01:33:00.000Z, Light sleep, 59, 67, 56, 
2022-01-12T01:33:00.000Z, 2022-01-12T02:13:00.000Z, Deep sleep, 64, 73, 56, 
2022-01-12T02:13:00.000Z, 2022-01-12T02:53:00.000Z, Light sleep, 63, 85, 55, 
2022-01-12T02:53:00.000Z, 2022-01-12T03:22:00.000Z, Deep sleep, 65, 71, 60, 
2022-01-12T03:22:00.000Z, 2022-01-12T08:22:00.000Z, Light sleep, 72, 102, 56, 
2022-01-12T22:40:00.000Z, 2022-01-12T23:42:00.000Z, Light sleep, 67, 85, 48, 
2022-01-12T23:42:00.000Z, 2022-01-13T00:25:00.000Z, Deep sleep, 54, 59, 52, 
2022-01-13T00:25:00.000Z, 2022-01-13T00:47:00.000Z, Light sleep, 62, 77, 55, 
2022-01-13T00:47:00.000Z, 2022-01-13T01:09:00.000Z, Deep sleep, 57, 63, 55, 
2022-01-13T01:09:00.000Z, 2022-01-13T01:54:00.000Z, Light sleep, 66, 86, 55, 
2022-01-13T01:54:00.000Z, 2022-01-13T02:06:00.000Z, Deep sleep, 56, 61, 55, 
2022-01-13T02:06:00.000Z, 2022-01-13T02:51:00.000Z, Light sleep, 61, 75, 54, 
2022-01-13T02:51:00.000Z, 2022-01-13T03:14:00.000Z, Deep sleep, 56, 64, 55, 
2022-01-13T03:14:00.000Z, 2022-01-13T03:37:00.000Z, Light sleep, 57, 74, 55, 
2022-01-13T03:37:00.000Z, 2022-01-13T04:06:00.000Z, Deep sleep, 53, 59, 48, 
2022-01-13T04:06:00.000Z, 2022-01-13T04:32:00.000Z, Light sleep, 59, 94, 48, 
2022-01-13T04:32:00.000Z, 2022-01-13T05:05:00.000Z, Deep sleep, 56, 63, 51, 
2022-01-13T05:05:00.000Z, 2022-01-13T07:34:00.000Z, Light sleep, 60, 148, 45, 
2022-01-13T07:34:00.000Z, 2022-01-13T07:42:00.000Z, Deep sleep, 51, 55, 48, 
2022-01-13T07:42:00.000Z, 2022-01-13T08:03:00.000Z, Light sleep, 69, 83, 52, 
2022-01-14T01:56:00.000Z, 2022-01-14T02:20:00.000Z, Light sleep, 57, 78, 53, 
2022-01-14T02:20:00.000Z, 2022-01-14T02:30:00.000Z, Deep sleep, 53, 57, 48, 
2022-01-14T02:30:00.000Z, 2022-01-14T02:53:00.000Z, Light sleep, 55, 77, 51, 
2022-01-14T02:53:00.000Z, 2022-01-14T03:14:00.000Z, Deep sleep, 57, 73, 49, 
2022-01-14T03:14:00.000Z, 2022-01-14T05:43:00.000Z, Light sleep, 58, 94, 48, 
2022-01-14T05:43:00.000Z, 2022-01-14T06:22:00.000Z, Deep sleep, 54, 68, 48, 
2022-01-14T06:22:00.000Z, 2022-01-14T08:12:00.000Z, Light sleep, 61, 94, 47, 
2022-01-15T00:09:00.000Z, 2022-01-15T00:18:00.000Z, Light sleep, 63, 63, 63, 
2022-01-15T00:18:00.000Z, 2022-01-15T00:42:00.000Z, Deep sleep, 48, 54, 47, 
2022-01-15T00:42:00.000Z, 2022-01-15T00:53:00.000Z, Light sleep, 52, 59, 49, 
2022-01-15T00:53:00.000Z, 2022-01-15T01:30:00.000Z, Deep sleep, 55, 75, 49, 
2022-01-15T01:30:00.000Z, 2022-01-15T01:41:00.000Z, Light sleep, 67, 74, 63, 
2022-01-15T01:41:00.000Z, 2022-01-15T02:28:00.000Z, Deep sleep, null
2022-01-15T02:28:00.000Z, 2022-01-15T03:17:00.000Z, Light sleep, 57, 66, 52, 
2022-01-15T03:17:00.000Z, 2022-01-15T03:57:00.000Z, Deep sleep, 55, 61, 53, 
2022-01-15T03:57:00.000Z, 2022-01-15T04:08:00.000Z, Light sleep, 57, 59, 55, 
2022-01-15T04:08:00.000Z, 2022-01-15T04:33:00.000Z, Deep sleep, null
2022-01-15T04:33:00.000Z, 2022-01-15T04:56:00.000Z, Light sleep, 55, 59, 51, 
2022-01-15T04:56:00.000Z, 2022-01-15T05:21:00.000Z, Deep sleep, 52, 56, 48, 
2022-01-15T05:21:00.000Z, 2022-01-15T08:13:00.000Z, Light sleep, 59, 93, 48, 
2022-01-16T00:13:00.000Z, 2022-01-16T01:10:00.000Z, Light sleep, 60, 75, 48, 
2022-01-16T01:10:00.000Z, 2022-01-16T01:24:00.000Z, Deep sleep, 53, 74, 47, 
2022-01-16T01:24:00.000Z, 2022-01-16T01:35:00.000Z, Light sleep, 52, 55, 48, 
2022-01-16T01:35:00.000Z, 2022-01-16T01:51:00.000Z, Deep sleep, 53, 56, 52, 
2022-01-16T01:51:00.000Z, 2022-01-16T02:02:00.000Z, Light sleep, 60, 94, 51, 
2022-01-16T02:02:00.000Z, 2022-01-16T02:27:00.000Z, Deep sleep, null
2022-01-16T02:27:00.000Z, 2022-01-16T02:37:00.000Z, Light sleep, 48, 48, 48, 
2022-01-16T02:37:00.000Z, 2022-01-16T03:01:00.000Z, Deep sleep, 51, 58, 48, 
2022-01-16T03:01:00.000Z, 2022-01-16T04:08:00.000Z, Light sleep, 58, 85, 48, 
2022-01-16T04:08:00.000Z, 2022-01-16T05:04:00.000Z, Deep sleep, 52, 58, 48, 
2022-01-16T05:04:00.000Z, 2022-01-16T05:17:00.000Z, Light sleep, 62, 75, 53, 
2022-01-16T05:17:00.000Z, 2022-01-16T05:28:00.000Z, Deep sleep, 68, 73, 59, 
2022-01-16T05:28:00.000Z, 2022-01-16T05:44:00.000Z, Light sleep, 66, 86, 48, 
2022-01-16T05:44:00.000Z, 2022-01-16T05:54:00.000Z, Deep sleep, 49, 51, 47, 
2022-01-16T05:54:00.000Z, 2022-01-16T06:05:00.000Z, Light sleep, 51, 55, 48, 
2022-01-16T06:05:00.000Z, 2022-01-16T06:21:00.000Z, Deep sleep, 52, 56, 47, 
2022-01-16T06:21:00.000Z, 2022-01-16T07:52:00.000Z, Light sleep, 57, 86, 48, 
2022-01-17T00:34:00.000Z, 2022-01-17T01:03:00.000Z, Light sleep, 69, 94, 55, 
2022-01-17T01:03:00.000Z, 2022-01-17T01:19:00.000Z, Deep sleep, 49, 55, 47, 
2022-01-17T01:19:00.000Z, 2022-01-17T01:30:00.000Z, Light sleep, 51, 59, 48, 
2022-01-17T01:30:00.000Z, 2022-01-17T01:47:00.000Z, Deep sleep, 53, 56, 52, 
2022-01-17T01:47:00.000Z, 2022-01-17T02:15:00.000Z, Light sleep, 56, 78, 48, 
2022-01-17T02:15:00.000Z, 2022-01-17T02:39:00.000Z, Deep sleep, null
2022-01-17T02:39:00.000Z, 2022-01-17T02:49:00.000Z, Light sleep, 52, 52, 52, 
2022-01-17T02:49:00.000Z, 2022-01-17T03:26:00.000Z, Deep sleep, 52, 76, 47, 
2022-01-17T03:26:00.000Z, 2022-01-17T03:37:00.000Z, Light sleep, 66, 75, 55, 
2022-01-17T03:37:00.000Z, 2022-01-17T04:45:00.000Z, Deep sleep, 55, 75, 47, 
2022-01-17T04:45:00.000Z, 2022-01-17T05:05:00.000Z, Light sleep, 61, 75, 49, 
2022-01-17T05:05:00.000Z, 2022-01-17T05:30:00.000Z, Deep sleep, 55, 68, 47, 
2022-01-17T05:30:00.000Z, 2022-01-17T06:22:00.000Z, Light sleep, 53, 61, 48, 
2022-01-17T06:22:00.000Z, 2022-01-17T07:08:00.000Z, Deep sleep, 53, 56, 49, 
2022-01-17T07:08:00.000Z, 2022-01-17T08:20:00.000Z, Light sleep, 60, 77, 47, 
2022-01-18T00:35:00.000Z, 2022-01-18T00:51:00.000Z, Light sleep, 65, 75, 55, 
2022-01-18T00:51:00.000Z, 2022-01-18T01:40:00.000Z, Deep sleep, 56, 73, 51, 
2022-01-18T01:40:00.000Z, 2022-01-18T02:04:00.000Z, Light sleep, 63, 75, 48, 
2022-01-18T02:04:00.000Z, 2022-01-18T02:27:00.000Z, Deep sleep, 55, 67, 48, 
2022-01-18T02:27:00.000Z, 2022-01-18T03:45:00.000Z, Light sleep, 66, 94, 48, 
2022-01-18T03:45:00.000Z, 2022-01-18T04:35:00.000Z, Deep sleep, 54, 64, 48, 
2022-01-18T04:35:00.000Z, 2022-01-18T05:32:00.000Z, Light sleep, 65, 79, 52, 
2022-01-18T05:32:00.000Z, 2022-01-18T06:24:00.000Z, Deep sleep, 56, 73, 48, 
2022-01-18T06:24:00.000Z, 2022-01-18T07:34:00.000Z, Light sleep, 64, 94, 48, 
2022-01-18T07:34:00.000Z, 2022-01-18T07:45:00.000Z, Deep sleep, 59, 64, 55, 
2022-01-18T07:45:00.000Z, 2022-01-18T08:26:00.000Z, Light sleep, 62, 94, 51, 
2022-01-18T23:27:00.000Z, 2022-01-18T23:53:00.000Z, Light sleep, 70, 80, 56, 
2022-01-18T23:53:00.000Z, 2022-01-19T00:42:00.000Z, Deep sleep, 58, 63, 55, 
2022-01-19T00:42:00.000Z, 2022-01-19T01:26:00.000Z, Light sleep, 63, 86, 54, 
2022-01-19T01:26:00.000Z, 2022-01-19T01:45:00.000Z, Deep sleep, 58, 64, 55, 
2022-01-19T01:45:00.000Z, 2022-01-19T02:02:00.000Z, Light sleep, 65, 94, 55, 
2022-01-19T02:02:00.000Z, 2022-01-19T02:11:00.000Z, Deep sleep, 56, 57, 55, 
2022-01-19T02:11:00.000Z, 2022-01-19T03:58:00.000Z, Light sleep, 65, 81, 55, 
2022-01-19T03:58:00.000Z, 2022-01-19T04:26:00.000Z, Deep sleep, 57, 75, 55, 
2022-01-19T04:26:00.000Z, 2022-01-19T05:04:00.000Z, Light sleep, 70, 91, 55, 
2022-01-19T05:04:00.000Z, 2022-01-19T05:38:00.000Z, Deep sleep, 60, 64, 55, 
2022-01-19T05:38:00.000Z, 2022-01-19T06:21:00.000Z, Light sleep, 61, 76, 51, 
2022-01-19T06:21:00.000Z, 2022-01-19T06:45:00.000Z, Deep sleep, 57, 64, 48, 
2022-01-19T06:45:00.000Z, 2022-01-19T08:15:00.000Z, Light sleep, 66, 94, 48, 
2022-01-20T22:25:00.000Z, 2022-01-21T02:13:00.000Z, Light sleep, 67, 79, 55, 
